Voc_(V),Voc_per_cell_(V),Isc_(mA),Jsc_(mA/cm^2),FF_(%),Pmax_(mW),Vmax_(V),Imax_(mA),Apeture_area_(cm^2),MA,FA,I,Br,exposed_time,retained_per,Device_size_type,Transparent_conductive_oxide_type,Electron_transport_layer_type,Sweep_direction,Perovksite_depostion_method,Hole_transport_layer_type,Conductive_electrode_layer,Device_structure,target
0.5363770304468808,-2.187452777197849,3.4911969166899355,-0.8917589025725183,-4.049172560946007,1.255164476758679,0.2646941661477198,3.00186049274576,2.28493014938915,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,0.5180516025100026,-0.5578157998742981,1.936668513583791,-0.811502671200689,1.150045094593872,0.9809814724542952,-0.5609756097560977,-1.1391286679695334,1.0434680097630948,-0.5762971898465729,1
-0.2845379983034912,0.4586119754692686,-0.35615504934676706,0.387632019419787,-0.5450450010536245,-0.3150103621155158,-0.3057704626501595,-0.37065104362247514,-0.33185998523976346,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,0.15702717677706415,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,2
-0.2847561609914659,0.44888890288728767,-0.40535689829095256,0.18941457920931135,0.7176363584811557,-0.3230657216810731,-0.28418342572021865,-0.41938552392998923,-0.33892486087892426,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,4.001918335092977,-0.19289233269420422,-0.6493934782698854,0.15702717677706415,1.2322818340454909,-1.5779688507218244,0.9809814724542952,0.268292682926829,-0.3405642409393452,1.706606558023753,0.8751179549522035,0
-0.32246713991280035,-1.2318136434262088,0.07178351419856073,-0.9132444433650062,-0.13411319765473098,-0.3310644878857303,0.0,0.0,-0.2583006990954017,1.0516796750765252,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.6241983200514231,-0.6310779425907679,-1.6226141600296626,-0.811502671200689,1.150045094593872,0.30030045075131484,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,2
-0.28765460813170063,0.3197109385838555,0.11619966249439531,0.02333256161689357,0.20957521973343407,-0.2231243713505098,-0.30491629931839925,0.1532018701391721,-0.2598679074238071,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.6127624069116504,-1.6226141600296626,-0.811502671200689,-1.5779688507218244,-0.3803805709516655,0.268292682926829,-2.7362575220299097,-0.9459476350188804,-2.027712334645349,2
1.9681475855263069,-3.6528587163389563,1.32365010962011,-1.0148454160750664,-0.4180297163666946,2.0621276179733825,1.9003781208626083,1.420868352056264,2.6510764507069764,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.5761313355534154,1.936668513583791,-0.811502671200689,1.150045094593872,-0.3803805709516655,-1.3902439024390245,0.45800018609084303,-0.282809086758222,-0.5762971898465729,1
-0.29304634313450306,0.07941214477208985,-0.38800721897844986,1.0456559690742147,0.8969520545097642,-0.3196624351865957,-0.2860470548076956,-0.40074672268957157,-0.3370176761406532,0.0933519308459865,-0.14598222186474827,-0.8161796989511864,2.094843856512996,4.864288859725053,-0.565142014145945,0.15702717677706415,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,-0.3405642409393452,-0.282809086758222,-0.5762971898465729,0
-0.2931710075276314,0.07385610329667396,0.14753085711878922,0.9156512165665869,-0.29848591901428967,-0.22399166048942498,-0.3176510980828248,0.17127067745786448,-0.2626291792405214,0.0933519308459865,-0.14598222186474827,-0.8161796989511864,2.094843856512996,4.864288859725053,-0.565142014145945,-1.6226141600296626,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,-0.3405642409393452,-0.282809086758222,-0.5762971898465729,2
-0.291394539925552,0.15302969432135985,-0.4030791470962944,1.1155992979357403,-0.11917022298568115,-0.32335664778463324,-0.3126814205162197,-0.4176470424687271,-0.3391205546172861,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.19763195892889895,-0.550489585602651,0.15702717677706415,-0.811502671200689,-0.21396187806397624,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.37336137840746086,-3.500067575765002,-0.011499792780590039,-2.070988014786451,-4.564705187028256,-0.29470317116984,0.0,0.0,-0.26130244203128933,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.24028859504115135,1.7316261600153848,-1.6226141600296626,-0.811502671200689,1.150045094593872,0.30030045075131484,1.0975609756097557,0.45800018609084303,-0.282809086758222,0.8751179549522035,1
-0.2843510017137986,0.4669460376823924,0.17338575631772837,-0.5095498198053147,0.0452024983738754,-0.21284315263412903,-0.29773356221041536,0.19865888539676563,-0.24581278511350468,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,-1.6226141600296626,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,2
-0.2858469744313392,0.4002735399773923,6.26043351008484,-2.26881410663304,-1.8525552845955595,0.7286980127500929,-0.3469256049986079,6.398739269267751,0.9811123254465439,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,1.936668513583791,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,1
-0.28939990963549794,0.24192635792802358,-0.4023522052256588,0.6338537357120009,0.5532636371215991,-0.32268696882926834,-0.29043434828446413,-0.41659255371353526,-0.3387507266202126,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.28204471044092366,0.5697328049775959,-0.3817555188909837,0.7711188239696263,0.10497439705007894,-0.3188555269370987,-0.301033738719489,-0.393707297756264,-0.33593389768286175,0.7863575310126982,-0.7521191514497104,0.12005882211292758,-0.62954825574412,-0.24028859504115135,-0.5468264784668275,0.15702717677706415,1.2322818340454909,-0.6686308689499256,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.2800033310034465,0.6607129841375422,0.09572413313815947,-0.22166181782661318,0.3821665771609695,-0.22317926306816266,-0.2861441188226683,0.12199470292471125,-0.2608629603307312,-0.678854309339778,0.529427499672781,-0.08591365252117755,-0.0301819910475544,-0.24028859504115135,1.7316261600153848,-1.6226141600296626,1.2322818340454909,-1.5779688507218244,-1.0610615926546458,0.268292682926829,-0.3405642409393452,1.706606558023753,0.8751179549522035,2
-0.2881532657042142,0.2974867726821888,-0.38800721897844986,0.4014995208456518,0.1348603463881807,-0.3202333090501855,-0.29889833039008845,-0.40171571235650455,-0.33652014968719113,-0.8966560693921731,0.6852912815660569,-1.4340971228535018,-0.62954825574412,-0.24028859504115135,1.7316261600153848,0.15702717677706415,1.2322818340454909,-0.6686308689499256,1.6616624941572757,0.268292682926829,0.45800018609084303,0.3803294615024364,0.8751179549522035,2
-0.28615863541416015,0.3863834362888525,-0.3885281939857387,1.0271271691590333,0.926838003847866,-0.31950324920540246,-0.2812326796650469,-0.4007182229934853,-0.3370757208935571,-0.7976552693683572,0.6333366876016315,0.02643497000651623,-0.35710904451840836,-0.37062831649525596,-0.5578157998742981,0.15702717677706415,-0.811502671200689,1.150045094593872,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,0
-0.28671962518323785,0.3613812496494779,0.15327369789681033,1.0266367552253588,0.030259523704825573,-0.21763519958522376,-0.3072458356777454,0.18854149328614134,-0.2626872239934253,-0.7976552693683572,0.6333366876016315,0.02643497000651623,-0.35710904451840836,-0.37062831649525596,-0.5578157998742981,-1.6226141600296626,-0.811502671200689,1.150045094593872,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,0
1.0007518948500906,-0.6637084025648707,0.6592252398591808,-0.4105204425615654,-0.7916040830929615,0.5751603893032765,0.9644868884952986,0.6629189346420317,0.5299553374471717,0.48935513094125027,-0.4923461816275838,0.12005882211292758,-0.62954825574412,-0.35403962467382444,-0.565142014145945,1.936668513583791,-0.811502671200689,-0.21396187806397624,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,2
-0.32520975656162465,-1.354046555885371,-0.407925426233865,-2.1502830780677984,-1.7883004935186415,-0.32588166679666486,-0.3520894105951585,-0.4281919300206453,-0.3375981236696922,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.24028859504115135,1.7316261600153848,0.15702717677706415,-0.811502671200689,1.150045094593872,1.6616624941572757,-2.219512195121951,-1.1391286679695334,3.6960222028057284,-0.5762971898465729,1
-0.3250850921684963,-1.348490514409955,-0.4045330308375656,-1.458972409189874,0.20957521973343407,-0.32418002354942616,-0.34906101332800854,-0.41736204550786443,-0.3375981236696922,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.24028859504115135,1.7316261600153848,0.15702717677706415,-0.811502671200689,1.150045094593872,1.6616624941572757,-2.219512195121951,-1.1391286679695334,3.6960222028057284,-0.5762971898465729,1
-0.2902102281908325,0.20581208833781403,-0.38461482358215043,0.8246986895730591,0.7026933838121059,-0.31906411546417957,-0.2894248825287475,-0.3968992637179257,-0.33637918385871024,-0.8966560693921731,0.6333366876016315,0.12005882211292758,-0.62954825574412,1.039410488326421,-0.5688051212817685,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
3.725915528636443,-1.3748817114181837,0.5994948494886233,-1.5207260061703536,-0.2484269538729687,2.0742037958570116,4.020256207867591,0.573572387411589,2.284565296656611,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.24028859504115135,-0.5761313355534154,1.936668513583791,1.2322818340454909,-1.5779688507218244,-1.0610615926546458,1.9268292682926824,0.45800018609084303,1.706606558023753,0.8751179549522035,1
-0.28073573431307564,0.6280712404694722,-0.38878262364046107,1.024676046803549,0.7923512318264091,-0.31951422754893305,-0.27696186300624565,-0.4014592150917282,-0.3371088893237879,-0.7976552693683572,0.6333366876016315,0.02643497000651623,-0.35710904451840836,0.14480603652779403,-0.5578157998742981,0.15702717677706415,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,1.2565646131210313,-0.282809086758222,-0.5762971898465729,0
-0.28204471044092366,0.5697328049775959,-0.39241733299363907,0.26854846520501313,0.49349173844539557,-0.3205571701843374,-0.2855034963238482,-0.40567717011249554,-0.33706079509995324,-0.24325078923498775,-0.44039158766315845,-0.8161796989511864,2.094843856512996,-0.37062831649525596,-0.572468228417592,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.28827793009734254,0.2919307312067729,-0.3851479142872832,1.3850310840644524,-0.9858627537906198,-0.32083162877260163,-0.31656398111512996,-0.401972209621281,-0.33687671031217226,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,0.15702717677706415,-0.811502671200689,1.150045094593872,-0.3803805709516655,0.268292682926829,1.2565646131210313,-0.282809086758222,-0.5762971898465729,2
-0.28827793009734254,0.2919307312067729,-0.38975187946797524,0.7743087292608828,0.5159062004489725,-0.3201454823019409,-0.2932686175216686,-0.402399705062575,-0.33706079509995324,-0.08484950919688228,-0.0767094299121811,-1.1407423862534125,-0.5932230275806917,-0.07440167682683642,-0.5761313355534154,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.3007443694101804,-0.2636734163348793,-0.39968675169999496,-0.7708475016500214,-0.05939832430947761,-0.32291751404341035,-0.31656398111512996,-0.4142270789383752,-0.33735599412900735,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.5541526927384746,0.15702717677706415,-0.811502671200689,-0.21396187806397624,-0.3803805709516655,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,2
-0.2800500801508696,0.6586294685842627,-0.3910361434394315,0.5284381978614433,0.3590049664239408,-0.3203650491725523,-0.28395047208428403,-0.40487917862208006,-0.3370591366784417,-0.24325078923498775,-0.44039158766315845,7.609966990625839,2.094843856512996,0.2218249628415831,-0.6127624069116504,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.28516132026913316,0.4308317680921829,-0.39011535040329304,0.7053414224921863,0.1722177830608074,-0.3205571701843374,-0.2971511781205788,-0.40368219138645695,-0.33706079509995324,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.9459476350188804,0.8751179549522035,0
-0.26985876601262465,1.1128358591995624,-0.4000502226353128,1.1618073303598302,0.6130355357978027,-0.3216879395679863,-0.2726910463474444,-0.413457587144046,-0.3387341424050972,-0.7382547893540675,0.5813820936372064,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.6054361926400035,0.15702717677706415,1.2322818340454909,-0.6686308689499256,1.6616624941572757,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.2667109900861331,1.2531259064538294,-0.41340172165931977,-2.5334104963310855,-0.3134288936833395,-0.32495948594009677,0.0,0.0,-0.33833529203157175,5.043391932036784,5.915387073984873,-1.7524182200153005,-0.62954825574412,-0.24028859504115135,1.7316261600153848,0.15702717677706415,1.2322818340454909,-1.123299859835875,-1.0610615926546458,-3.0487804878048776,-3.534821949060098,-0.9459476350188804,-2.027712334645349,1
-0.2907712179599101,0.18080990169844247,0.13376742436808867,0.6124931147775966,0.2693471184096355,-0.22016021859725535,-0.29773356221041536,0.1577618215129746,-0.2621896975399633,-0.5778734933154857,0.35278188019373474,-0.19826227504887103,0.2967450624232995,-0.07440167682683642,-0.5688051212817685,-1.6226141600296626,1.2322818340454909,1.150045094593872,-1.0610615926546458,0.268292682926829,-0.3405642409393452,-0.282809086758222,-0.5762971898465729,0
-0.29061538746849963,0.18775495354271235,0.13316163947589238,0.601646503316453,0.3739479410929906,-0.21928195111480958,-0.29773356221041536,0.1626067698476397,-0.2621896975399633,-0.5778734933154857,0.35278188019373474,-0.19826227504887103,0.2967450624232995,-0.07440167682683642,-0.5688051212817685,-1.6226141600296626,1.2322818340454909,1.150045094593872,-1.0610615926546458,0.268292682926829,-0.3405642409393452,-0.282809086758222,-0.5762971898465729,0
-0.3063542671009574,-0.5136952827286227,-0.42396661017922366,-0.36789173023617405,0.09003142238102911,-0.3273143406274045,-0.301033738719489,-0.44130179022032745,-0.34150702317239223,-0.6194538293254884,0.39088191576764686,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,-0.5761313355534154,0.15702717677706415,1.2322818340454909,-0.6686308689499256,0.30030045075131484,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,2
-0.2968797732232007,-0.09143613059696773,-0.39183577949713055,-0.16346535046483182,-0.10422724831663133,-0.3214244593232526,-0.31035188415687365,-0.406589160387256,-0.33661965497788354,0.48935513094125027,-0.4923461816275838,0.12005882211292758,-0.62954825574412,-0.31138298856157204,-0.579794442689239,0.15702717677706415,-0.811502671200689,-0.21396187806397624,1.6616624941572757,0.268292682926829,1.2565646131210313,1.0434680097630948,0.8751179549522035,2
1.7468682877234354,-0.08508636692647699,1.137068362823642,-0.23956425792010816,-0.843904494434638,1.551634643801779,1.632481439537803,1.1957207529747662,1.3782379405999394,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,-0.07440167682683642,-0.5761313355534154,1.936668513583791,-0.811502671200689,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,2
-0.2864079642004169,0.37527135333801764,-0.39052728412998655,0.6915794318242583,0.5980925611287508,-0.3202223307066549,-0.28589175238373915,-0.40381044001884514,-0.3371088893237879,-0.7580549493588308,0.5987002916253482,-0.01101457083604836,-0.24813336002812372,-0.37062831649525596,-0.6603827996773558,0.15702717677706415,-0.811502671200689,0.6953761037079226,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,0
-0.2929528448396568,0.08357917587865178,-0.3905999783170501,0.6133850120253822,0.43371983976919415,-0.3205846160431638,-0.2971511781205788,-0.4038246898668883,-0.33706079509995324,-0.04524918918735586,-0.024754835947755925,0.0389181502873711,0.18776937793301487,-0.24028859504115135,1.7316261600153848,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.291394539925552,0.15302969432135985,-0.3912057632092464,0.4984394935348402,0.4038338904310924,-0.320721845337296,-0.2971511781205788,-0.40467968074947624,-0.33706079509995324,-0.6194538293254884,0.39088191576764686,-0.16081273420630673,0.18776937793301487,2.887864719857359,-0.6127624069116504,0.15702717677706415,1.2322818340454909,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.2966927766335081,-0.08310206838384387,-0.39229617601519984,0.8411523854652362,0.8222371811645108,-0.3206889103067042,-0.29443338570134164,-0.4049646777103389,-0.337465449948769,-0.5996536693207252,0.46015470772021383,-0.16081273420630673,0.18776937793301487,2.176920784653152,-0.5761313355534154,0.15702717677706415,-0.811502671200689,0.24070711282197316,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,0
-0.2672408137569287,1.2295127301833086,-0.38948533411540887,0.7224298266712348,0.6279785104668525,-0.3193879765983314,-0.26298464485016887,-0.40299819868038655,-0.3369845077104224,-0.7382547893540675,0.5813820936372064,-0.029739341257330795,-0.19364551778298142,-0.37062831649525596,-0.5578157998742981,0.15702717677706415,-0.811502671200689,1.150045094593872,1.6616624941572757,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.2804864055268189,0.6391833234203039,-0.39549472024599636,1.3320880852370767,0.8670661051716624,-0.3208206504290711,-0.2738558145271175,-0.4087836369858985,-0.33822003173651977,-0.8966560693921731,0.7199276775423405,0.12005882211292758,-0.62954825574412,0.044088979040531384,-0.5761313355534154,0.15702717677706415,-0.811502671200689,1.150045094593872,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,-0.5762971898465729,0
5.2624041739437075,1.1687435265459403,1.3226808537925958,-1.8275937073712383,0.1796892703953323,5.39405487950202,5.303830741867311,1.4721678050115423,4.937210504365021,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.07440167682683642,-0.587120656960886,1.936668513583791,1.2322818340454909,-1.5779688507218244,0.30030045075131484,-3.8780487804878048,-0.3405642409393452,2.3697451062844115,-2.027712334645349,2
-0.2789281006127142,0.7086338418630089,-0.39726361213120964,0.24266928723345568,0.2768186057441625,-0.3216330478503334,-0.2855034963238482,-0.41137710932974864,-0.3377581613455558,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.5688051212817685,0.15702717677706415,1.2322818340454909,-0.6686308689499256,0.30030045075131484,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.28516132026913316,0.4308317680921829,-0.3970212981743312,0.2990287591808471,0.4098110802987136,-0.3216714720526904,-0.301033738719489,-0.4093821306037101,-0.3377623073993347,1.0833599310841462,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.6127624069116504,0.15702717677706415,1.2322818340454909,-0.6686308689499256,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,0
-0.29419948877094054,0.028018761124486563,-0.4013587180024568,-0.8759571136706247,1.0164958518621692,-0.3222807701186372,-0.2893860569227584,-0.4144550765070653,-0.3375458833920787,-0.8966560693921731,-1.011892121271837,0.12005882211292758,-0.62954825574412,-0.37062831649525596,-0.5688051212817685,0.15702717677706415,-0.811502671200689,-0.21396187806397624,0.9809814724542952,0.268292682926829,0.45800018609084303,-0.9459476350188804,0.8751179549522035,2
3.6012511355080647,0.4308317680921829,1.9197424435412935,-0.3099252566018211,-1.2398933231644818,4.466384851168677,3.340808103058302,1.976612425738442,4.103024484060344,-0.623413861326441,0.34239096140084985,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,1.7316261600153848,1.936668513583791,-0.811502671200689,-0.6686308689499256,-1.0610615926546458,0.268292682926829,0.45800018609084303,-0.282809086758222,0.8751179549522035,2
-0.29264118385683585,0.09746927956719155,-0.41994419849504006,1.153409033920541,-0.3134288936833395,-0.3265787916108562,-0.31656398111512996,-0.43597234705219584,-0.34142907736134986,-0.6194538293254884,0.39088191576764686,-0.16081273420630673,0.18776937793301487,-0.24028859504115135,-0.5688051212817685,0.15702717677706415,-0.811502671200689,1.150045094593872,0.30030045075131484,0.268292682926829,1.2565646131210313,-0.282809086758222,0.8751179549522035,0
